date,Qobs_mm,Qsim_mm
2000-10-03,5.112,3.05318115911865
2000-10-04,4.296,3.00304542720544
2000-10-05,1.92,1.36921959467481
2000-10-06,1.752,1.75971753887481
2000-10-07,1.668,1.34695409971173
2000-10-08,1.668,1.92748800374881
2000-10-09,1.428,1.51246427019362
2000-10-10,3.144,2.91992003448572
2000-10-11,4.128,2.91915067318639
2000-10-12,5.112,4.55025579754508
2000-10-13,3.552,4.64647359315933
2000-10-14,2.952,3.48570720757147
2000-10-15,2.64,2.56711030089196
2000-10-16,2.184,1.31961583754629
2000-10-17,1.836,1.71029656100937
2000-10-18,1.752,0.895410697776535
2000-10-19,1.752,2.84711130432424
2000-10-20,2.364,2.5028897473165
2000-10-21,2.364,3.38598812398577
2000-10-22,1.92,1.9314723386092
2000-10-23,1.668,2.91963495159296
2000-10-24,1.5,1.26237021445739
2000-10-25,1.5,1.93592610725817
2000-10-26,1.428,1.49536525530774
2000-10-27,1.272,1.59746071230428
2000-10-28,1.0464,0.792833065568493
2000-10-29,0.9744,1.77531714017044
2000-10-30,0.9744,1.10227145187309
2000-10-31,0.9048,0.840802905741091
2000-11-01,0.9048,0.709532790443533
2000-11-02,0.7704,0.556786246736223
2000-11-03,0.6432,0.441498828152806
2000-11-04,0.6432,0.446578492989796
2000-11-05,0.6432,0.689013661318035
2000-11-06,0.6432,0.899131479122411
2000-11-07,0.5832,0.701957941352833
2000-11-08,0.4128,0.69830876699282
2000-11-09,0.468,0.668164177959823
2000-11-10,0.8376,1.27304331589574
2000-11-11,0.9048,1.21977347384619
2000-11-12,0.8376,1.38528447677958
2000-11-13,0.708,0.827514796357287
2000-11-14,0.708,0.333276323607885
2000-11-15,0.5232,0.701652992418451
2000-11-16,0.5232,0.660545853884989
2000-11-17,0.5232,0.416519901912761
2000-11-18,0.5832,0.603036371816284
2000-11-19,0.9048,0.805309314006525
2000-11-20,0.708,0.668819098261421
2000-11-21,0.9744,1.14904986090301
2000-11-22,0.9048,0.821384135469887
2000-11-23,0.708,0.63560983673443
2000-11-24,0.7704,0.566534748270944
2000-11-25,0.708,0.778324083501906
2000-11-26,0.6432,0.782334341109609
2000-11-27,0.5232,0.704021188245487
2000-11-28,0.5832,0.84970188379736
2000-11-29,0.5832,0.381213398095783
2000-11-30,1.752,1.85471046932287
2000-12-01,1.5,1.13396869592928
2000-12-02,1.5,1.82969800482278
2000-12-03,1.428,1.52923686066673
2000-12-04,1.668,1.34618212599319
2000-12-05,1.92,1.83703678657378
2000-12-06,3.336,4.94798725318388
2000-12-07,3.768,3.46260196080593
2000-12-08,3.552,2.43900388425785
2000-12-09,4.344,5.96415888460616
2000-12-10,7.632,10.6884111579092
2000-12-11,7.584,6.857455043199
2000-12-12,6.168,9.73223965227624
2000-12-13,5.184,5.22510374791808
2000-12-14,4.176,3.20417355539703
2000-12-15,3.792,3.69259757904254
2000-12-16,3.528,3.94380176876302
2000-12-17,2.832,3.4153000641933
2000-12-18,2.136,2.46589334618478
2000-12-19,2.208,3.14322757141691
2000-12-20,2.208,2.45404461622905
2000-12-21,1.992,2.37540999631696
2000-12-22,1.584,2.14097696028661
2000-12-23,1.788,1.80207359479471
2000-12-24,1.584,1.36867521611155
2000-12-25,1.524,1.49280499740252
2000-12-26,1.404,1.06163826222377
2000-12-27,1.224,1.3010234441014
2000-12-28,1.284,1.52625329663884
2000-12-29,1.284,1.04179595016796
2000-12-30,1.1088,0.939875432903908
2000-12-31,0.9984,0.797963401606131
2001-01-01,0.9984,1.03796886473988
2001-01-02,0.9984,1.48587552409814
2001-01-03,0.9984,0.897125348553095
2001-01-04,0.9456,0.850571250456671
2001-01-05,1.0536,1.09941223918856
2001-01-06,1.524,1.25853227576408
2001-01-07,1.1088,1.49477987694072
2001-01-08,0.9984,0.97325308908427
2001-01-09,0.9984,1.38499357072671
2001-01-10,0.8952,1.1004616600466
2001-01-11,0.7944,1.01530754693047
2001-01-12,0.8448,0.616711325584847
2001-01-13,0.8952,0.621539109536927
2001-01-14,0.7008,0.75054289477358
2001-01-15,0.7944,0.76427392748639
2001-01-16,0.7488,0.724834493596484
2001-01-17,0.7944,0.814670378139349
2001-01-18,0.7488,1.16925005096304
2001-01-19,0.7008,0.659229201967609
2001-01-20,0.612,0.567302254363541
2001-01-21,0.612,0.982561216163307
2001-01-22,0.8448,0.937809468649322
2001-01-23,0.9456,1.05402682290004
2001-01-24,0.7488,0.573863853014161
2001-01-25,0.7008,0.889899833603755
2001-01-26,0.7008,0.985197630176507
2001-01-27,0.7008,0.881940382383149
2001-01-28,0.7008,0.556736709459437
2001-01-29,0.7008,1.05667776783059
2001-01-30,0.6552,0.64787632460468
2001-01-31,0.5688,0.979632842142621
2001-02-01,0.5688,0.718025029377205
2001-02-02,0.6552,0.769035342097727
2001-02-03,0.528,1.021068769983
2001-02-04,0.5688,0.848285711322755
2001-02-05,0.528,0.684845256083486
2001-02-06,0.6552,0.57213504270506
2001-02-07,0.528,0.723187123252118
2001-02-08,0.528,0.71179581483895
2001-02-09,0.7008,0.652371323976618
2001-02-10,0.6552,0.65843630010112
2001-02-11,0.4872,0.539621256151002
2001-02-12,0.4872,0.478486686830262
2001-02-13,0.528,0.701106456465236
2001-02-14,0.612,0.455099239523009
2001-02-15,0.7488,0.857614182687926
2001-02-16,0.6552,0.479083912598642
2001-02-17,0.7008,0.935316107580173
2001-02-18,0.5688,0.778194249926279
2001-02-19,0.5688,0.990577768864093
2001-02-20,0.6552,0.52353804461554
2001-02-21,0.4488,0.757227642929545
2001-02-22,0.5688,0.58708023611708
2001-02-23,0.7008,0.777883907882556
2001-02-24,1.464,1.38817060129353
2001-02-25,1.0536,1.22532189740924
2001-02-26,0.612,0.504618617380199
2001-02-27,0.7008,0.592350044978603
2001-02-28,0.9456,1.21527330239653
2001-03-01,0.9984,0.515090020831507
2001-03-02,0.7944,0.780707298435545
2001-03-03,1.584,1.49095069451051
2001-03-04,1.788,2.25622781856718
2001-03-05,1.92,2.24149538188644
2001-03-06,1.86,1.39922759727095
2001-03-07,1.86,2.81364967691424
2001-03-08,1.524,2.07522741970874
2001-03-09,1.464,2.19013395935192
2001-03-10,1.524,1.2593309343132
2001-03-11,1.224,2.05416819279298
2001-03-12,1.164,1.64460971513844
2001-03-13,1.164,1.62495709708721
2001-03-14,1.0536,0.821229966107825
2001-03-15,0.9456,0.976465878544758
2001-03-16,0.9456,1.0400329071192
2001-03-17,1.164,0.87257977603581
2001-03-18,1.0536,1.05275165232135
2001-03-19,0.8952,1.13854046175067
2001-03-20,0.7008,0.79833286589428
2001-03-21,0.7488,0.836200647942906
2001-03-22,0.7944,1.1923305588685
2001-03-23,0.8448,0.737233374700488
2001-03-24,0.7944,1.01546258195894
2001-03-25,0.6552,0.907739485713127
2001-03-26,0.6552,0.506120011224385
2001-03-27,0.6552,0.425736664225843
2001-03-28,0.7008,0.936448013237786
2001-03-29,0.7008,0.696740951187822
2001-03-30,0.612,1.18733521976205
2001-03-31,0.7008,0.79981200150334
2001-04-01,0.6552,0.689609179828444
2001-04-02,0.6552,0.454850934268417
2001-04-03,0.6552,0.568806401334081
2001-04-04,0.7944,0.595396202652603
2001-04-05,0.7944,1.68363798795185
2001-04-06,0.7488,0.574824363062541
2001-04-07,0.7008,0.860613591860243
2001-04-08,1.908,2.78751176626494
2001-04-09,1.1136,1.07967800824045
2001-04-10,1.0536,1.14632936475203
2001-04-11,1.1088,0.891987341002946
2001-04-12,1.908,2.00045367430302
2001-04-13,2.364,2.27108615571546
2001-04-14,2.208,1.92589017672836
2001-04-15,1.788,2.17466785685434
2001-04-16,1.584,1.35487040374608
2001-04-17,1.716,1.23166774795269
2001-04-18,1.656,2.12938335678757
2001-04-19,1.584,1.7480126597376
2001-04-20,1.464,1.03085008305012
2001-04-21,2.136,1.88594560022581
2001-04-22,1.8,2.33070598649177
2001-04-23,1.464,1.20244194030405
2001-04-24,1.524,1.9365804161379
2001-04-25,1.524,1.47623895484892
2001-04-26,6.144,4.55003905921169
2001-04-27,5.952,7.01771906444664
2001-04-28,5.616,3.1950102562459
2001-04-29,4.872,4.3624304659864
2001-04-30,4.272,4.39163316672945
2001-05-01,3.888,4.34257379849039
2001-05-02,2.688,3.00677238732282
2001-05-03,2.52,2.7217083849867
2001-05-04,2.064,3.04786658156018
2001-05-05,2.064,3.30558536355187
2001-05-06,1.788,2.94747997593774
2001-05-07,1.584,1.2042670413902
2001-05-08,1.404,1.2087032033247
2001-05-09,1.284,0.988918846160634
2001-05-10,1.404,1.32987574683678
2001-05-11,2.448,2.77109540047655
2001-05-12,1.656,1.82075946537585
2001-05-13,1.584,1.57116770989678
2001-05-14,1.404,1.41889312745913
2001-05-15,1.224,1.15948287147787
2001-05-16,1.1088,0.941919141038554
2001-05-17,0.9456,0.828832151935038
2001-05-18,0.8952,0.766588142747446
2001-05-19,0.9456,0.876377923275779
2001-05-20,0.8448,0.629520894747573
2001-05-21,0.7008,1.00095452743383
2001-05-22,0.7008,1.19551449675125
2001-05-23,0.7008,0.53475939041747
2001-05-24,0.7008,1.00458491342804
2001-05-25,0.612,0.6689830999809
2001-05-26,0.4872,0.658102313691596
2001-05-27,0.4872,0.631369964137066
2001-05-28,0.4488,0.755203930765279
2001-05-29,0.5688,0.649190136893213
2001-05-30,0.5688,0.534422901130399
2001-05-31,0.528,0.646655306692955
2001-06-01,0.528,0.752759396218168
2001-06-02,0.528,0.579418241157806
2001-06-03,0.6552,0.516304569098733
2001-06-04,0.612,0.448126549064788
2001-06-05,0.612,0.775129235603873
2001-06-06,0.528,0.632276710915226
2001-06-07,0.528,0.534635027914342
2001-06-08,0.3288,0.50151040533186
2001-06-09,0.4488,0.467607106016195
2001-06-10,0.4488,0.571245293888866
2001-06-11,0.4872,0.646911847801258
2001-06-12,0.4488,0.379817329038368
2001-06-13,0.3288,0.453277740309278
2001-06-14,0.2472,0.564451900438046
2001-06-15,0.2136,0.396992509224827
2001-06-16,0.1548,0.624985845491244
2001-06-17,0.1296,1.08855507874352
2001-06-18,0.1296,0.318002943407714
2001-06-19,0.1548,0.35408215756931
2001-06-20,0.10752,0.948243170017053
2001-06-21,0.10752,0.378488920606749
2001-06-22,0.10752,0.338839247530503
2001-06-23,0.10752,0.369032148917643
2001-06-24,0.10752,0.163797874744748
2001-06-25,0.10752,0.93979331174239
2001-06-26,0.10752,0.372952119127641
2001-06-27,0.10752,0.546532170687659
2001-06-28,0.10752,0.42814784754678
2001-06-29,0.10752,0.667900558131002
2001-06-30,0.11832,0.600814000968878
2001-07-01,0.11832,0.866808082120456
2001-07-02,0.11832,1.15567936509906
2001-07-03,0.1296,0.370537820349263
2001-07-04,0.1296,0.517832510874535
2001-07-05,0.11832,0.430559865753125
2001-07-06,0.11832,0.514561539331719
2001-07-07,0.10752,0.486749496118794
2001-07-08,0.09768,0.884567831173416
2001-07-09,0.09768,0.823426887248608
2001-07-10,0.2856,0.73279847019624
2001-07-11,1.692,1.7505269705502
2001-07-12,0.66,0.487249524732273
2001-07-13,0.3288,0.973716330861662
2001-07-14,0.3288,0.686539205052206
2001-07-15,0.2472,0.370704674606361
2001-07-16,0.2136,0.458410847181675
2001-07-17,0.1824,0.780696027866084
2001-07-18,0.1296,0.463658185812574
2001-07-19,0.11832,0.267204725380018
2001-07-20,0.10752,0.398259863185194
2001-07-21,0.10752,0.841682637926245
2001-07-22,0.10752,0.120133041020144
2001-07-23,0.10752,0.707254586905977
2001-07-24,0.10752,0.818190905659558
2001-07-25,0.3744,0.708828010981501
2001-07-26,0.3744,0.905493723133542
2001-07-27,0.1548,0.277736647743082
2001-07-28,0.1548,0.574360160193573
2001-07-29,0.1548,0.44450042031766
2001-07-30,0.08832,0.406368527063165
2001-07-31,0.10752,0.532160848020302
2001-08-01,0.1296,0.559711714943104
2001-08-02,0.1296,0.800652727215321
2001-08-03,0.10752,0.562227264808461
2001-08-04,0.08832,0.528676972747625
2001-08-05,0.08832,0.519603262059734
2001-08-06,0.08832,0.489969085526658
2001-08-07,0.10752,0.327659482902407
2001-08-08,0.10752,0.111924749808512
2001-08-09,0.10752,0.272044381523203
2001-08-10,0.07968,0.652223813625589
2001-08-11,0.07968,0.832900915084721
2001-08-12,0.07968,0.325976323527226
2001-08-13,0.07152,0.377382734514384
2001-08-14,0.07152,0.419529784463203
2001-08-15,0.07152,0.604216781705422
2001-08-16,0.06384,0.255499472954042
2001-08-17,0.1296,0.370948390003275
2001-08-18,0.1296,0.54087898770551
2001-08-19,0.08832,0.621195833432461
2001-08-20,0.07152,0.774084049562829
2001-08-21,0.07968,0.453432895541143
2001-08-22,0.07152,0.519154983808965
2001-08-23,0.06384,0.208574984142022
2001-08-24,0.05688,0.316036130289649
2001-08-25,0.05688,0.157549863395681
2001-08-26,0.0504,0.182404551162403
2001-08-27,0.0504,0.136278182090475
2001-08-28,0.05688,0.636919484317052
2001-08-29,0.08832,0.452693850300836
2001-08-30,0.08832,0.606719664803186
2001-08-31,0.07152,0.573939418678569
2001-09-01,0.07152,0.227740069121422
2001-09-02,0.10752,0.540637991853173
2001-09-03,0.1296,0.825580033909433
2001-09-04,0.10752,0.53940553963244
2001-09-05,0.08832,0.503013077324749
2001-09-06,0.07152,0.495295093152301
2001-09-07,0.05688,0.375419600679478
2001-09-08,0.05688,0.424890025104979
2001-09-09,0.05688,0.54763668414645
2001-09-10,0.05688,0.468517289269338
2001-09-11,0.05688,0.348601711353658
2001-09-12,0.10752,0.469471113999089
2001-09-13,0.1548,1.18900775450455
2001-09-14,0.1296,0.197388877390699
2001-09-15,0.1296,0.695090745747164
2001-09-16,0.10752,0.69092885303294
2001-09-17,0.08832,0.184528243568822
2001-09-18,0.07152,0.384407345389498
2001-09-19,0.07152,0.251862331989533
2001-09-20,0.07152,0.268055364125602
2001-09-21,0.08832,0.535885359314646
2001-09-22,0.08832,0.673614205621917
2001-09-23,0.3744,0.640128453209002
2001-09-24,0.4488,0.555481127403333
2001-09-25,0.2136,0.710976104513144
2001-09-26,0.1548,0.776769526304009
2001-09-27,0.10752,0.0567114241972607
2001-09-28,0.10752,0.91198242762826
2001-09-29,0.10752,0.445768152827993
2001-09-30,0.10752,0.445382240960287
2001-10-01,0.10752,0.911246712258753
2001-10-02,0.09768,0.409821141982988
2001-10-03,0.09768,0.632768238813461
2001-10-04,0.08832,0.415529630385054
2001-10-05,0.08832,0.468073757317839
2001-10-06,0.08832,0.362930470238598
2001-10-07,0.1296,0.650099061257479
2001-10-08,1.224,1.43802439130344
2001-10-09,0.8448,1.36341066300988
2001-10-10,0.7008,0.530951421485615
2001-10-11,0.528,0.706044599849778
2001-10-12,0.4488,0.683449665005321
2001-10-13,0.3744,0.572455731907412
2001-10-14,0.3288,0.782560176497878
2001-10-15,0.3288,0.737476852074603
2001-10-16,0.2856,0.631930665713514
2001-10-17,0.2856,0.785081657290098
2001-10-18,0.2472,0.954139837413072
2001-10-19,0.2472,0.406288589111878
2001-10-20,0.2136,0.650398215702298
2001-10-21,0.2136,0.807102060304579
2001-10-22,0.2136,0.540555536570286
2001-10-23,0.1824,1.10292564455506
2001-10-24,0.1824,0.640964029226185
2001-10-25,0.1548,0.40498533350444
2001-10-26,0.1296,0.482811448486238
2001-10-27,0.1296,0.42962876187393
2001-10-28,0.1548,0.869641581581006
2001-10-29,0.2472,0.809664511942113
2001-10-30,0.2664,0.751186841845859
2001-10-31,0.2472,0.791457240257344
2001-11-01,0.1824,0.549052352590745
2001-11-02,0.1824,0.67063769254482
2001-11-03,0.5712,0.718204079796477
2001-11-04,0.9984,1.07531745791965
2001-11-05,0.972,1.54471597374534
2001-11-06,0.9456,0.82861291437951
2001-11-07,1.0536,0.969094480838536
2001-11-08,0.8448,0.946909202430528
2001-11-09,0.8448,1.01959130195631
2001-11-10,0.7488,1.61900388419162
2001-11-11,0.6552,0.499622888962678
2001-11-12,0.612,0.865782832302317
2001-11-13,0.5688,0.794658759987605
2001-11-14,0.528,0.795786359508376
2001-11-15,0.4872,0.484007863045146
2001-11-16,0.4104,0.764771781641594
2001-11-17,0.4104,0.538811607807688
2001-11-18,0.4104,0.516415333308403
2001-11-19,0.3744,0.714109185455548
2001-11-20,0.3744,0.49876720966781
2001-11-21,0.3744,1.18618692200292
2001-11-22,0.468,0.543892385884732
2001-11-23,0.4104,0.73432937686862
2001-11-24,0.3744,0.840193330930608
2001-11-25,0.3744,0.754812153234186
2001-11-26,0.3744,0.781504441028408
2001-11-27,0.3504,0.815698814925965
2001-11-28,0.3288,0.608695573029022
2001-11-29,0.2664,0.857039748173224
2001-11-30,0.3288,0.620781754459823
2001-12-01,0.4488,0.597223100104687
2001-12-02,0.4104,0.511270620189523
2001-12-03,0.3744,0.692063141028948
2001-12-04,0.3288,0.452944771547739
2001-12-05,0.3288,0.724825859409942
2001-12-06,0.4872,0.631067372331801
2001-12-07,0.4488,0.629484666163922
2001-12-08,0.4104,0.828460698441308
2001-12-09,0.4104,0.823422676662755
2001-12-10,0.2472,0.748404897366126
2001-12-11,0.3288,0.571872586008061
2001-12-12,0.2472,0.949519825600571
2001-12-13,0.3744,0.84291354843679
2001-12-14,0.4488,0.723772211880824
2001-12-15,0.4104,0.879512081565136
2001-12-16,0.4104,0.797614140013103
2001-12-17,0.4104,0.786513593912958
2001-12-18,0.3744,0.828164244535433
2001-12-19,0.9984,1.074423386052
2001-12-20,0.8208,0.863829200835781
2001-12-21,0.612,0.754376398725458
2001-12-22,0.5688,0.604809774142471
2001-12-23,0.7008,0.685802690703712
2001-12-24,0.5688,0.614131562821117
2001-12-25,0.5064,0.551587709077909
2001-12-26,0.4872,0.847433618592948
2001-12-27,0.4872,0.554152919918292
2001-12-28,0.4488,0.841590033314714
2001-12-29,0.4488,0.624676095213359
2001-12-30,0.4104,0.424286683594275
2001-12-31,0.4104,0.623530224739585
2002-01-01,0.4104,0.820181372975578
2002-01-02,0.4104,0.541609101970724
2002-01-03,0.4872,0.639864542270836
2002-01-04,0.3744,0.528737951279272
2002-01-05,0.3744,0.860402570507852
2002-01-06,0.3744,1.12690319169698
2002-01-07,0.3744,0.531365526999952
2002-01-08,0.3744,0.897162736641055
2002-01-09,0.4104,0.734811260741852
2002-01-10,0.3744,0.991067252047772
2002-01-11,0.3288,0.826745094393757
2002-01-12,0.3744,0.892959192124883
2002-01-13,0.3288,0.667373401327167
2002-01-14,0.2856,0.691060512358043
2002-01-15,0.3288,0.511058806338997
2002-01-16,0.3744,0.722246571428281
2002-01-17,0.3288,0.950281908457951
2002-01-18,0.3288,0.722387000130175
2002-01-19,0.3744,0.601326484897308
2002-01-20,0.2856,1.11097327203208
2002-01-21,0.2856,0.863286110301621
2002-01-22,0.2664,0.708174917326819
2002-01-23,0.2664,0.480206550786356
2002-01-24,0.3288,0.332887625575678
2002-01-25,0.4104,1.06527978849081
2002-01-26,0.3744,0.579207187320942
2002-01-27,0.4488,0.917448835876972
2002-01-28,0.9048,0.816142534662971
2002-01-29,1.584,1.88096281896072
2002-01-30,1.224,1.24261771310728
2002-01-31,1.284,1.56336639671905
2002-02-01,2.712,1.80619742758909
2002-02-02,2.472,2.75202980004277
2002-02-03,1.92,1.94323146227345
2002-02-04,1.584,2.34042823805103
2002-02-05,1.524,1.47484145120145
2002-02-06,1.284,1.22534459325703
2002-02-07,1.344,0.897315510645467
2002-02-08,1.224,1.33823646126875
2002-02-09,1.164,1.4233897196874
2002-02-10,1.0008,0.99188245804562
2002-02-11,1.0536,0.958289077702324
2002-02-12,1.164,1.33559380035807
2002-02-13,1.884,1.47347420936851
2002-02-14,6.72,7.62452458577173
2002-02-15,12.96,17.4602796160884
2002-02-16,10.632,10.7207174695659
2002-02-17,9.672,9.22963844120709
2002-02-18,7.344,7.07598475434162
2002-02-19,5.928,7.01549663161861
2002-02-20,4.416,3.38921465906871
2002-02-21,3.696,3.15389129904166
2002-02-22,3.432,2.4949589794737
2002-02-23,2.292,2.25351906628697
2002-02-24,2.064,2.14712201156062
2002-02-25,1.992,2.13641125627791
2002-02-26,2.064,2.07942656590774
2002-02-27,1.656,1.10825965115927
2002-02-28,1.584,1.21447135758544
2002-03-01,1.92,1.87433469597814
2002-03-02,1.788,2.00932127979708
2002-03-03,1.656,1.82116430953627
2002-03-04,1.404,1.13871475128056
2002-03-05,1.404,1.89586201463452
2002-03-06,1.404,1.49075817313358
2002-03-07,1.284,1.23711626538718
2002-03-08,1.164,1.30578579365383
2002-03-09,1.1088,1.43626615997174
2002-03-10,1.1088,1.3502807594257
2002-03-11,1.0536,1.00352626302696
2002-03-12,0.9984,0.78381677084987
2002-03-13,0.9456,1.22802962459321
2002-03-14,1.0536,0.855286342936673
2002-03-15,1.0536,0.934256212537979
2002-03-16,0.9456,1.31644389262797
2002-03-17,0.8952,0.825740593408041
2002-03-18,0.7512,0.742136989259862
2002-03-19,0.7008,0.830363395711276
2002-03-20,0.7008,1.02602815359603
2002-03-21,0.7488,0.618818670154799
2002-03-22,0.6552,0.83863115225902
2002-03-23,0.612,0.661406722074512
2002-03-24,0.612,0.936387804802013
2002-03-25,0.612,0.825114629795766
2002-03-26,0.6552,0.691631602380897
2002-03-27,0.7488,0.654952007881937
2002-03-28,0.9456,0.721310548047871
2002-03-29,1.464,1.1987657741955
2002-03-30,1.464,1.37860232011481
2002-03-31,1.284,1.00144390597648
2002-04-01,1.404,1.42304017603138
2002-04-02,1.344,1.23680286380007
2002-04-03,1.524,2.60431394248311
2002-04-04,1.464,2.01524923362478
2002-04-05,1.224,1.45653997042362
2002-04-06,1.404,1.28480009266945
2002-04-07,1.344,2.31875784565201
2002-04-08,1.404,1.37643935878779
2002-04-09,1.344,1.3984491438015
2002-04-10,1.284,0.83820654523528
2002-04-11,1.224,1.68273373075254
2002-04-12,1.164,1.20583004729836
2002-04-13,1.224,1.00087164212799
2002-04-14,1.344,1.40851719868101
2002-04-15,1.404,1.92199241090531
2002-04-16,1.788,1.91553007690706
2002-04-17,1.524,1.7243187477046
2002-04-18,1.716,2.33901344019261
2002-04-19,1.968,1.6487895572453
2002-04-20,1.86,1.83673263251941
2002-04-21,1.86,2.31482715387662
2002-04-22,1.716,1.27797395960051
2002-04-23,2.112,2.97789279787111
2002-04-24,2.064,1.66203470526713
2002-04-25,2.064,2.31544487898324
2002-04-26,1.992,2.18493317964797
2002-04-27,1.86,1.68714646893857
2002-04-28,1.716,1.9003893480594
2002-04-29,1.656,1.65841431654806
2002-04-30,1.584,2.07269787605209
2002-05-01,1.344,1.01330114715433
2002-05-02,1.224,1.76903342933338
2002-05-03,1.08,1.06556801745079
2002-05-04,0.972,0.850282102896482
2002-05-05,0.9984,0.806940579711019
2002-05-06,0.9984,1.36766946772928
2002-05-07,1.0536,0.757441273949802
2002-05-08,1.1088,1.20447462167791
2002-05-09,1.1088,1.00529725623666
2002-05-10,1.0536,0.915568127381446
2002-05-11,1.1088,1.11906430655721
2002-05-12,0.9984,1.06364437979814
2002-05-13,0.9456,0.90671319699953
2002-05-14,0.8952,0.782086029329149
2002-05-15,0.7008,0.88510995906712
2002-05-16,0.612,0.781279356206039
2002-05-17,0.612,0.976695827948189
2002-05-18,0.6552,0.547576636522792
2002-05-19,0.8952,0.733499720485855
2002-05-20,0.7488,0.645347597701783
2002-05-21,0.6552,0.526684062381034
2002-05-22,0.6552,1.12924188703827
2002-05-23,0.7008,0.398548455251675
2002-05-24,0.7488,0.556715214322944
2002-05-25,0.9456,0.823626998171868
2002-05-26,0.7488,0.743426615835703
2002-05-27,0.528,0.610516846231272
2002-05-28,0.5688,0.799613235270759
2002-05-29,0.528,0.811655491094135
2002-05-30,0.4104,0.676383345392121
2002-05-31,0.4104,0.842374690071874
2002-06-01,0.3744,0.546691604955936
2002-06-02,0.3744,0.76384493289081
2002-06-03,0.3744,0.540445227941444
2002-06-04,0.4104,0.766779179293847
2002-06-05,0.4104,0.606696050891061
2002-06-06,0.612,0.674248761108027
2002-06-07,0.4488,0.644482084439024
2002-06-08,1.944,1.56737155825607
2002-06-09,1.464,1.68780874105039
2002-06-10,0.9984,2.34857712824593
2002-06-11,0.8952,0.94484713089913
2002-06-12,0.8952,0.848616623133967
2002-06-13,0.9456,0.87465644917478
2002-06-14,0.7944,0.763757964756813
2002-06-15,0.7944,0.870331180050943
2002-06-16,0.7008,0.59633006756362
2002-06-17,0.612,0.957181077368717
2002-06-18,0.612,0.763352925712137
2002-06-19,0.4296,0.804076002944045
2002-06-20,2.832,4.18061536147731
2002-06-21,2.664,2.13913034606979
2002-06-22,2.52,2.10088654594437
2002-06-23,2.292,2.60936100165892
2002-06-24,2.136,1.99284895917696
2002-06-25,1.584,1.88627080577439
2002-06-26,1.404,1.44909460544566
2002-06-27,4.56,5.69694367309455
2002-06-28,9.096,6.42971792035561
2002-06-29,4.176,5.21310772658213
2002-06-30,3.624,2.41563047352658
2002-07-01,4.68,4.89186913697243
2002-07-02,3.432,4.04620798807413
2002-07-03,3.264,2.81801708862463
2002-07-04,3,4.55809967290885
2002-07-05,2.364,2.61915762810705
2002-07-06,2.664,1.88186454480517
2002-07-07,2.208,3.40573068316566
2002-07-08,1.92,2.17621993453658
2002-07-09,1.86,1.82461489030275
2002-07-10,1.656,2.07862192830371
2002-07-11,1.464,1.12990516035425
2002-07-12,1.344,1.41178073476347
2002-07-13,1.224,1.37799274084167
2002-07-14,1.0536,0.538876440085889
2002-07-15,0.9984,0.947666881540316
2002-07-16,0.8952,0.793113981075539
2002-07-17,0.6816,0.784907926575902
2002-07-18,0.8448,1.16711908780565
2002-07-19,0.7944,0.866263192114391
2002-07-20,0.6816,0.591666471853942
2002-07-21,0.588,0.615031596319569
2002-07-22,0.5016,0.497896984779508
2002-07-23,0.4728,0.464962928663524
2002-07-24,0.4464,0.302662961355311
2002-07-25,0.396,0.655168569703508
2002-07-26,0.348,0.515099291996856
2002-07-27,0.348,0.44296710052487
2002-07-28,0.4464,0.444603873122722
2002-07-29,0.4464,0.646743643461057
2002-07-30,0.5592,0.806915389767555
2002-07-31,0.3696,0.782500211641905
2002-08-01,0.2592,0.797851428941879
2002-08-02,0.2196,0.509970172772156
2002-08-03,0.1836,0.6534519608187
2002-08-04,0.15,0.160936128720892
2002-08-05,0.12,0.558933870140608
2002-08-06,0.09312,0.402448088439111
2002-08-07,0.12,0.664168310060137
2002-08-08,0.12,0.421172376622122
2002-08-09,0.12,0.417048340040633
2002-08-10,0.09312,0.67951790867227
2002-08-11,0.10632,0.271383638989977
2002-08-12,0.09312,0.350613885354661
2002-08-13,0.09312,0.377894555199563
2002-08-14,0.10632,0.190662474891339
2002-08-15,0.09312,0.611364459796151
2002-08-16,0.10632,0.22064556799882
2002-08-17,0.12,0.69617500774749
2002-08-18,0.12,0.244944572172129
2002-08-19,0.12,1.02993732401381
2002-08-20,0.10632,0.736903049290228
2002-08-21,0.08112,0.547632484572558
2002-08-22,0.0696,0.601997316073547
2002-08-23,0.0696,0.692541597892881
2002-08-24,0.0696,0.350214243386479
2002-08-25,0.0696,0.268340530531028
2002-08-26,0.08112,0.416857642323748
2002-08-27,0.09312,0
2002-08-28,0.12,0.408808590926953
2002-08-29,0.0696,0.390699870389918
2002-08-30,0.0696,0.426287184490666
2002-08-31,1.0872,1.28173137928358
2002-09-01,0.348,0.861118261663447
2002-09-02,0.2196,0.538085602357762
2002-09-03,0.1668,0.57702452608889
2002-09-04,0.15,0.82327727845432
2002-09-05,0.15,0.747148794547354
2002-09-06,0.15,0.637792366527417
2002-09-07,0.1344,0.803431067070845
2002-09-08,0.09312,0.337213690511385
2002-09-09,0.09312,0.695687891014246
2002-09-10,0.09312,0.46615130341075
2002-09-11,0.09312,0.45235180891635
2002-09-12,0.09312,0.358046329177771
2002-09-13,0.09312,0.278344122197397
2002-09-14,0.09312,0.490369054125541
